osm_id,amenity,name,building,way_area,shop,area,geometry,icon
117075669,,,house,341.178,,341.178421989886,"POLYGON ((121.0901588 14.65506429986654, 121.0902901 14.65493229986653, 121.0904265 14.65505919986654, 121.0903762 14.65510989986655, 121.0903249 14.65506209986655, 121.090244 14.65514349986656, 121.0901588 14.65506429986654))",home
117075671,,,house,282.758,,282.756848504858,"POLYGON ((121.0916689 14.65619929986668, 121.0918125 14.65605699986666, 121.0918919 14.65613209986667, 121.0917484 14.65627429986669, 121.0916689 14.65619929986668))",home
117075672,,,house,289.412,,289.413549477589,"POLYGON ((121.0910921 14.65602259986666, 121.0911865 14.65594019986665, 121.0912476 14.65600589986665, 121.0912881 14.65597059986665, 121.0913314 14.65601709986666, 121.0911966 14.65613469986667, 121.0910921 14.65602259986666))",home
117075673,,,house,222.705,,222.708657191667,"POLYGON ((121.092405 14.65691029986676, 121.0925447 14.65678499986675, 121.0926205 14.65686409986675, 121.0925315 14.65694389986677, 121.0924994 14.65691039986676, 121.0924487 14.65695589986677, 121.092405 14.65691029986676))",home
117075676,,,house,276.309,,276.307599213041,"POLYGON ((121.0906956 14.65565119986661, 121.0908138 14.6555437998666, 121.0909079 14.65564079986661, 121.0907897 14.65574819986662, 121.0906956 14.65565119986661))",home
117075677,,,house,213.227,,213.225717642922,"POLYGON ((121.0905833 14.6555295998666, 121.0906889 14.65542149986659, 121.0907702 14.65549589986659, 121.0906647 14.65560399986661, 121.0905833 14.6555295998666))",home
117075680,,,house,260.301,,260.302697654753,"POLYGON ((121.089448 14.65632889986669, 121.0895491 14.65623489986669, 121.0896529 14.6563393998667, 121.0895518 14.65643339986671, 121.089448 14.65632889986669))",home
117075682,,,house,382.623,,382.624233667485,"POLYGON ((121.0899199 14.65528489986657, 121.0900115 14.65519589986656, 121.0901801 14.65535819986658, 121.0900885 14.65544719986659, 121.0899199 14.65528489986657))",home
117075683,,,house,260.533,,260.533919980671,"POLYGON ((121.0923093 14.65681159986675, 121.0924403 14.65668159986673, 121.0925205 14.65675719986674, 121.0923895 14.65688729986676, 121.0923093 14.65681159986675))",home
117075684,,,house,252.049,,252.049219620674,"POLYGON ((121.0908101 14.65577159986663, 121.0908984 14.65568839986662, 121.0910135 14.65580279986663, 121.0909252 14.65588599986665, 121.0908101 14.65577159986663))",home
117075686,,,house,172.896,,172.897413753834,"POLYGON ((121.0907595 14.65518199986656, 121.0908604 14.65507469986655, 121.0909292 14.65513539986656, 121.0908283 14.65524259986656, 121.0907595 14.65518199986656))",home
117075688,,,house,279.266,,279.264908902685,"POLYGON ((121.0925312 14.65709269986678, 121.0926727 14.65696229986677, 121.0927522 14.65704309986678, 121.0926108 14.6571734998668, 121.0925312 14.65709269986678))",home
117075692,,,house,427.02,,427.019307257174,"POLYGON ((121.0899936 14.65654069986672, 121.0901571 14.6563778998667, 121.0902751 14.65648879986671, 121.0901438 14.65661969986673, 121.0900791 14.65655889986672, 121.090047 14.65659089986672, 121.0899936 14.65654069986672))",home
117075693,,,house,250.736,,250.737884776535,"POLYGON ((121.0915176 14.6564277998667, 121.0916251 14.65633049986669, 121.091719 14.65642769986671, 121.0916116 14.65652489986672, 121.0915176 14.6564277998667))",home
117075695,,,house,258.994,,258.993292793927,"POLYGON ((121.0912273 14.65615679986668, 121.0913392 14.65605269986667, 121.0914325 14.65614659986667, 121.0913206 14.65625069986669, 121.0912273 14.65615679986668))",home
117075696,,,house,401.307,,401.304340639615,"POLYGON ((121.091877 14.65683619986676, 121.0920137 14.65670539986674, 121.0921321 14.65682129986675, 121.0919954 14.65695209986677, 121.091877 14.65683619986676))",home
117075704,,,house,341.527,,341.530031642005,"POLYGON ((121.090048 14.65599639986666, 121.0901751 14.65586919986664, 121.0902835 14.65597049986666, 121.0901564 14.65609769986667, 121.090048 14.65599639986666))",home
117075705,,,house,379.574,,379.57609143039,"POLYGON ((121.0896916 14.65657179986673, 121.0898131 14.65646199986671, 121.0899188 14.65657149986673, 121.0897538 14.65672059986674, 121.0896978 14.65666259986673, 121.0897413 14.65662329986673, 121.0896916 14.65657179986673))",home
117075707,,,house,145.219,,145.216613292462,"POLYGON ((121.0924794 14.65701239986677, 121.0926039 14.65690469986676, 121.0926507 14.65695529986677, 121.0925261 14.65706299986678, 121.0924794 14.65701239986677))",home
117075708,,,house,124.869,,124.867787213529,"POLYGON ((121.0906541 14.65500289986654, 121.0907238 14.65493679986653, 121.0907961 14.65500809986654, 121.0907264 14.65507419986654, 121.0906541 14.65500289986654))",home
117075710,,,house,471.502,,471.502988243245,"POLYGON ((121.0903233 14.65491359986653, 121.0904681 14.65477219986651, 121.0905995 14.65489809986653, 121.0904548 14.65503949986654, 121.0903233 14.65491359986653))",home
117075711,,,house,165.867,,165.866299894061,"POLYGON ((121.0904884 14.65541519986659, 121.0905879 14.65532199986657, 121.0906551 14.65538919986658, 121.0905556 14.65548239986659, 121.0904884 14.65541519986659))",home
117075712,,,house,410.467,,410.4661328697,"POLYGON ((121.0901186 14.65668039986673, 121.0903089 14.65650649986672, 121.090416 14.65661609986673, 121.0903624 14.65666509986673, 121.0903141 14.65661569986673, 121.0902345 14.65668849986674, 121.0902828 14.65673799986674, 121.0902258 14.65679009986675, 121.0901186 14.65668039986673))",home
117075715,,,house,300.16,,300.160515733924,"POLYGON ((121.0910356 14.65558879986661, 121.0911538 14.6554657998666, 121.091256 14.6555577998666, 121.0911378 14.65568069986661, 121.0910356 14.65558879986661))",home
117075716,,,house,329.424,,329.425104143737,"POLYGON ((121.0912969 14.65584299986664, 121.0914249 14.65571779986662, 121.0915288 14.65581709986663, 121.0914008 14.65594229986665, 121.0912969 14.65584299986664))",home
117075718,,,house,213.164,,213.165859094418,"POLYGON ((121.0903202 14.65528159986657, 121.0904228 14.65518229986656, 121.0905066 14.65526339986657, 121.090404 14.65536269986658, 121.0903202 14.65528159986657))",home
117075719,,,house,270.369,,270.368394354751,"POLYGON ((121.0893635 14.65370479986639, 121.0895115 14.65366649986638, 121.0895483 14.65379959986639, 121.0894003 14.6538378998664, 121.0893635 14.65370479986639))",home
117075721,,,house,225.832,,225.832794245171,"POLYGON ((121.0904723 14.65584849986663, 121.0905586 14.65577379986663, 121.0906635 14.65588729986664, 121.0905772 14.65596199986665, 121.0904723 14.65584849986663))",home
117075723,,,house,419.826,,419.826731778085,"POLYGON ((121.0917537 14.65670149986674, 121.0919133 14.65655009986672, 121.0920194 14.65665489986673, 121.0918598 14.65680619986675, 121.0917537 14.65670149986674))",home
117075724,,,house,299.559,,299.558143384628,"POLYGON ((121.0920863 14.65664349986673, 121.0922166 14.65651279986671, 121.0923093 14.65659929986673, 121.092179 14.65672999986674, 121.0920863 14.65664349986673))",home
117075726,,,house,199.955,,199.958625116374,"POLYGON ((121.0917645 14.65630289986669, 121.0919227 14.65615759986667, 121.0919736 14.65620949986668, 121.0918155 14.6563547998667, 121.0917645 14.65630289986669))",home
117593542,,,house,64.0527,,64.0515886052438,"POLYGON ((121.0817631 14.63615729986432, 121.0818079 14.63614789986431, 121.0818319 14.63625499986433, 121.081787 14.63626359986433, 121.0817631 14.63615729986432))",home
117593543,,,house,62.8984,,62.9025836660078,"POLYGON ((121.0819807 14.63626849986433, 121.0820241 14.63626079986433, 121.0820449 14.63637019986434, 121.0820015 14.63637799986435, 121.0819807 14.63626849986433))",home
117593544,,,house,65.4512,,65.4515837457419,"POLYGON ((121.0818975 14.63612899986432, 121.0819423 14.63611959986431, 121.0819666 14.63622899986433, 121.0819217 14.63623769986433, 121.0818975 14.63612899986432))",home
117593545,,,house,150.648,,150.652092000098,"POLYGON ((121.0817392 14.63632909986433, 121.0817502 14.63631099986434, 121.0818505 14.63629169986433, 121.0818713 14.63640109986435, 121.0817772 14.63641769986435, 121.0817392 14.63632909986433))",home
117593546,,,house,64.5508,,64.5534533729387,"POLYGON ((121.0818079 14.63614789986431, 121.0818527 14.63613839986432, 121.0818768 14.63624629986433, 121.0818319 14.63625499986433, 121.0818079 14.63614789986431))",home
117593547,,,house,80.1816,,80.183069499824,"POLYGON ((121.0816966 14.63617159986432, 121.0817631 14.63615729986432, 121.081787 14.63626359986433, 121.0817433 14.63627199986433, 121.0817314 14.63622509986432, 121.0817098 14.63622999986433, 121.0816966 14.63617159986432))",home
117593548,,,house,62.8613,,62.8614777536056,"POLYGON ((121.0818505 14.63629169986433, 121.0818939 14.63628399986433, 121.0819147 14.63639339986434, 121.0818713 14.63640109986435, 121.0818505 14.63629169986433))",home
117593549,,,house,62.9023,,62.9025858821845,"POLYGON ((121.0819373 14.63627629986433, 121.0819807 14.63626849986433, 121.0820015 14.63637799986435, 121.0819581 14.63638569986434, 121.0819373 14.63627629986433))",home
117593550,,,house,57.9746,,57.9735506864117,"POLYGON ((121.0816213 14.63629109986433, 121.0816353 14.63624629986433, 121.0817279 14.63627329986433, 121.0817139 14.63631809986433, 121.0816213 14.63629109986433))",home
117593551,,,house,65.4766,,65.4789894083199,"POLYGON ((121.0819423 14.63611959986431, 121.0819871 14.63611009986431, 121.0820109 14.63622049986432, 121.0819666 14.63622899986433, 121.0819423 14.63611959986431))",home
117593552,,,house,64.9922,,64.9937133175508,"POLYGON ((121.0818527 14.63613839986432, 121.0818975 14.63612899986432, 121.0819217 14.63623769986433, 121.0818768 14.63624629986433, 121.0818527 14.63613839986432))",home
117593553,,,house,62.8594,,62.8614755447181,"POLYGON ((121.0818939 14.63628399986433, 121.0819373 14.63627629986433, 121.0819581 14.63638569986434, 121.0819147 14.63639339986434, 121.0818939 14.63628399986433))",home
117593565,,De La Costa Community Center,house,446.928,,446.92605151024,"POLYGON ((121.0824873 14.63671609986438, 121.0827572 14.63666619986438, 121.0827804 14.63679119986439, 121.0825105 14.6368410998644, 121.0824873 14.63671609986438))",home
117750560,,,house,62.2461,,62.2431919457148,"POLYGON ((121.0819843 14.63653339986436, 121.08203 14.63652429986436, 121.0820496 14.63662749986437, 121.0820045 14.63663639986438, 121.0819843 14.63653339986436))",home
117750561,,,house,73.6328,,73.634162126433,"POLYGON ((121.081779 14.63642879986435, 121.0818407 14.63641539986435, 121.0818615 14.63651399986436, 121.0818109 14.63652399986436, 121.081779 14.63642879986435))",home
117750563,,,house,63.4824,,63.4811854926742,"POLYGON ((121.0818893 14.63655229986437, 121.0819387 14.63654249986436, 121.0819593 14.63664529986438, 121.0819137 14.63665089986437, 121.0818893 14.63655229986437))",home
117750565,,,house,62.1836,,62.1845354030632,"POLYGON ((121.0819387 14.63654249986436, 121.0819843 14.63653339986436, 121.0820045 14.63663639986438, 121.0819593 14.63664529986438, 121.0819387 14.63654249986436))",home
117750566,,,house,66.5215,,66.5177128063583,"POLYGON ((121.0818407 14.63641539986435, 121.0818913 14.63640549986434, 121.0819121 14.63650399986436, 121.0818615 14.63651399986436, 121.0818407 14.63641539986435))",home
117750569,,,house,66.5605,,66.5634270537533,"POLYGON ((121.0819925 14.63638549986434, 121.0820431 14.63637549986434, 121.0820639 14.63647409986435, 121.0820133 14.63648409986436, 121.0819925 14.63638549986434))",home
117750570,,,house,66.498,,66.498626404693,"POLYGON ((121.0818913 14.63640549986434, 121.0819419 14.63639549986435, 121.0819627 14.63649399986436, 121.0819121 14.63650399986436, 121.0818913 14.63640549986434))",home
117750572,,,house,62.5449,,62.5477555958999,"POLYGON ((121.08203 14.63652429986436, 121.0820756 14.63651529986436, 121.0820952 14.63661859986438, 121.0820496 14.63662749986437, 121.08203 14.63652429986436))",home
117750575,,,house,66.5176,,66.5177067720195,"POLYGON ((121.0819419 14.63639549986435, 121.0819925 14.63638549986434, 121.0820133 14.63648409986436, 121.0819627 14.63649399986436, 121.0819419 14.63639549986435))",home
117893530,,,house,43.9277,,43.9279405419935,"POLYGON ((121.0819277 14.63667139986438, 121.0819654 14.63666379986437, 121.0819828 14.63675629986439, 121.0819484 14.63676209986439, 121.0819277 14.63667139986438))",home
117893531,,,house,50.8164,,50.8192943574408,"POLYGON ((121.0820568 14.63664629986437, 121.0820971 14.63663849986437, 121.0821151 14.63673379986438, 121.0820745 14.63674069986439, 121.0820568 14.63664629986437))",home
117893532,,,house,57.6309,,57.6332347302522,"POLYGON ((121.0819654 14.63666379986437, 121.0820111 14.63665489986438, 121.0820306 14.63674819986439, 121.0819828 14.63675629986439, 121.0819654 14.63666379986437))",home
117893533,,,house,64.9688,,64.9683522282253,"POLYGON ((121.0819872 14.63678019986439, 121.0820329 14.63677209986439, 121.0820532 14.6368794998644, 121.0820075 14.6368875998644, 121.0819872 14.63678019986439))",home
117893534,,,house,64.9688,,64.9683474299844,"POLYGON ((121.0820786 14.63676399986438, 121.0821243 14.63675589986439, 121.0821446 14.6368632998644, 121.0820989 14.6368713998644, 121.0820786 14.63676399986438))",home
117893535,,,house,64.8516,,64.8521889756889,"POLYGON ((121.0819416 14.63678829986439, 121.0819872 14.63678019986439, 121.0820075 14.6368875998644, 121.0819618 14.6368955998644, 121.0819416 14.63678829986439))",home
117893536,,,house,55.7676,,55.7672831331416,"POLYGON ((121.0820111 14.63665489986438, 121.0820568 14.63664629986437, 121.0820745 14.63674069986439, 121.0820306 14.63674819986439, 121.0820111 14.63665489986438))",home
117893537,,,house,64.9688,,64.9683498517666,"POLYGON ((121.0820329 14.63677209986439, 121.0820786 14.63676399986438, 121.0820989 14.6368713998644, 121.0820532 14.6368794998644, 121.0820329 14.63677209986439))",home
117893539,,,house,64.834,,64.8359256251032,"POLYGON ((121.0818959 14.63679639986439, 121.0819416 14.63678829986439, 121.0819618 14.6368955998644, 121.0819162 14.63690369986441, 121.0818959 14.63679639986439))",home
117995774,,,house,64.9688,,64.9684212292494,"POLYGON ((121.082085 14.63701319986442, 121.0821307 14.63700509986442, 121.082151 14.63711249986443, 121.0821053 14.63712059986443, 121.082085 14.63701319986442))",home
117995780,,,house,64.9648,,64.9683854077828,"POLYGON ((121.0820092 14.63689219986441, 121.0820549 14.6368840998644, 121.0820752 14.63699149986441, 121.0820295 14.63699959986442, 121.0820092 14.63689219986441))",home
117995781,,,house,64.9668,,64.9684236142579,"POLYGON ((121.0820393 14.63702129986442, 121.082085 14.63701319986442, 121.0821053 14.63712059986443, 121.0820596 14.63712869986443, 121.0820393 14.63702129986442))",home
117995782,,,house,64.834,,64.8359587251943,"POLYGON ((121.0819179 14.63690839986441, 121.0819636 14.6369002998644, 121.0819838 14.63700759986442, 121.0819382 14.63701569986442, 121.0819179 14.63690839986441))",home
117995784,,,house,64.8535,,64.8522602566238,"POLYGON ((121.0819937 14.63702939986442, 121.0820393 14.63702129986442, 121.0820596 14.63712869986443, 121.0820139 14.63713669986443, 121.0819937 14.63702939986442))",home
117995789,,,house,64.8555,,64.8522220815357,"POLYGON ((121.0819636 14.6369002998644, 121.0820092 14.63689219986441, 121.0820295 14.63699959986442, 121.0819838 14.63700759986442, 121.0819636 14.6369002998644))",home
117995790,,,house,64.9668,,64.968418830655,"POLYGON ((121.0821307 14.63700509986442, 121.0821764 14.63699699986442, 121.0821967 14.63710439986443, 121.082151 14.63711249986443, 121.0821307 14.63700509986442))",home
117995791,,,house,64.9688,,64.9683805864187,"POLYGON ((121.0821006 14.63687599986441, 121.0821463 14.6368678998644, 121.0821666 14.63697529986442, 121.0821209 14.63698339986441, 121.0821006 14.63687599986441))",home
117995794,,,house,64.8359,,64.8359968708458,"POLYGON ((121.081948 14.63703749986442, 121.0819937 14.63702939986442, 121.0820139 14.63713669986443, 121.0819683 14.63714479986444, 121.081948 14.63703749986442))",home
117995795,,,house,64.9688,,64.9683830086876,"POLYGON ((121.0820549 14.6368840998644, 121.0821006 14.63687599986441, 121.0821209 14.63698339986441, 121.0820752 14.63699149986441, 121.0820549 14.6368840998644))",home
118531608,,,house,64.9688,,64.9684560250616,"POLYGON ((121.0821068 14.63713069986443, 121.0821525 14.63712259986443, 121.0821728 14.63722999986445, 121.0821271 14.63723809986445, 121.0821068 14.63713069986443))",home
